id,dayID,subjectID,attr_starttime,attr_endtime,label_activity,label_subactivity
57,2,7,20.03.15 19:27:22,20.03.15 19:43:26,Eating/Drinking,Dinner
58,2,7,20.03.15 19:43:40,20.03.15 19:49:27,Housework,Somethingelse
60,2,7,20.03.15 19:49:19,20.03.15 20:16:01,Relaxing,WatchingTV
62,2,7,20.03.15 20:16:15,20.03.15 21:19:31,DeskWork,
63,2,7,20.03.15 21:19:36,20.03.15 22:37:52,Relaxing,WatchingTV
64,3,7,21.03.15 09:30:16,21.03.15 09:54:40,Movement,Somethingelse
65,3,7,21.03.15 09:54:48,21.03.15 10:26:30,Eating/Drinking,Breakfast
68,3,7,21.03.15 11:05:04,21.03.15 12:55:54,Sport,Somethingelse
69,3,7,21.03.15 12:56:24,21.03.15 13:02:27,Movement,Somethingelse
70,3,7,21.03.15 13:23:00,21.03.15 13:35:33,PersonalGrooming,
71,3,7,21.03.15 13:35:57,21.03.15 14:53:33,Relaxing,Somethingelse
72,3,7,21.03.15 14:53:49,21.03.15 15:22:50,Eating/Drinking,Snack
73,3,7,21.03.15 16:18:56,21.03.15 18:12:40,DeskWork,
74,3,7,21.03.15 19:43:15,21.03.15 19:51:38,Mealpreparation,
75,3,7,21.03.15 19:53:08,21.03.15 20:26:36,DeskWork,
76,3,7,21.03.15 20:26:51,21.03.15 20:46:26,Eating/Drinking,Dinner
77,3,7,21.03.15 20:46:37,21.03.15 23:00:55,Relaxing,WatchingTV
78,4,7,22.03.15 09:30:53,22.03.15 09:48:07,Mealpreparation,
79,4,7,22.03.15 09:52:26,22.03.15 10:30:58,Eating/Drinking,Breakfast
80,4,7,22.03.15 10:47:24,22.03.15 11:20:42,DeskWork,
81,4,7,22.03.15 11:41:13,22.03.15 13:17:23,Sport,Somethingelse
82,4,7,22.03.15 13:22:12,22.03.15 13:44:09,Relaxing,Somethingelse
83,4,7,22.03.15 13:45:56,22.03.15 14:07:09,PersonalGrooming,
84,4,7,22.03.15 14:07:31,22.03.15 14:08:46,Movement,Somethingelse
85,4,7,22.03.15 14:08:59,22.03.15 14:28:21,Housework,Somethingelse
86,4,7,22.03.15 14:28:38,22.03.15 15:07:39,Eating/Drinking,CoffeeBreak
87,4,7,22.03.15 15:07:54,22.03.15 16:16:41,Housework,Somethingelse
88,4,7,22.03.15 17:09:09,22.03.15 17:55:58,Eating/Drinking,CoffeeBreak
89,4,7,22.03.15 17:56:47,22.03.15 17:57:26,Movement,Somethingelse
90,4,7,22.03.15 18:34:37,22.03.15 19:22:34,DeskWork,
91,4,7,22.03.15 19:22:27,22.03.15 19:25:53,Movement,Somethingelse
92,4,7,22.03.15 19:25:59,22.03.15 19:55:20,Eating/Drinking,Dinner
93,4,7,22.03.15 20:12:09,22.03.15 20:16:26,DeskWork,
94,4,7,22.03.15 20:16:31,22.03.15 22:09:08,Relaxing,WatchingTV
95,5,7,23.03.15 06:34:26,23.03.15 06:37:19,Mealpreparation,
96,5,7,23.03.15 06:37:28,23.03.15 06:54:23,Eating/Drinking,Breakfast
97,5,7,23.03.15 07:55:45,23.03.15 08:12:11,Movement,Somethingelse
98,5,7,23.03.15 08:12:16,23.03.15 09:00:47,DeskWork,
99,5,7,23.03.15 09:00:30,23.03.15 09:12:54,Movement,Somethingelse
100,5,7,23.03.15 09:12:59,23.03.15 10:09:22,DeskWork,
101,5,7,23.03.15 12:02:30,23.03.15 12:21:41,Eating/Drinking,Lunch
102,5,7,23.03.15 12:35:01,23.03.15 14:28:20,DeskWork,
103,5,7,23.03.15 14:49:06,23.03.15 16:15:53,DeskWork,
104,5,7,23.03.15 16:38:16,23.03.15 17:04:12,Transportation,Car
105,5,7,23.03.15 18:30:23,23.03.15 19:03:13,Eating/Drinking,Dinner
108,5,7,23.03.15 19:03:39,23.03.15 19:14:16,Relaxing,Somethingelse
109,5,7,23.03.15 19:14:24,23.03.15 21:12:55,DeskWork,
110,5,7,23.03.15 21:19:49,23.03.15 22:17:42,Relaxing,WatchingTV
112,6,7,24.03.15 06:52:12,24.03.15 08:34:38,Transportation,Car
113,6,7,24.03.15 08:42:28,24.03.15 08:50:19,DeskWork,
114,6,7,24.03.15 09:02:34,24.03.15 09:31:20,Movement,Somethingelse
115,6,7,24.03.15 09:31:29,24.03.15 12:44:00,DeskWork,
117,6,7,24.03.15 12:57:23,24.03.15 14:41:17,Transportation,Car
118,6,7,24.03.15 15:14:04,24.03.15 16:56:52,DeskWork,
119,6,7,24.03.15 18:13:34,24.03.15 18:51:41,Transportation,Car
120,6,7,24.03.15 20:18:18,24.03.15 21:40:56,Eating/Drinking,Dinner
121,6,7,24.03.15 21:41:17,24.03.15 22:11:29,Transportation,Car
138,7,7,27.03.15 06:52:12,27.03.15 06:55:12,Mealpreparation,
139,7,7,27.03.15 06:55:06,27.03.15 07:06:31,Eating/Drinking,Breakfast
140,7,7,27.03.15 07:18:12,27.03.15 07:59:47,Transportation,Car
141,7,7,27.03.15 09:04:10,27.03.15 11:53:16,DeskWork,
143,7,7,27.03.15 12:21:19,27.03.15 13:06:47,Eating/Drinking,Lunch
144,7,7,27.03.15 13:16:05,27.03.15 14:28:56,DeskWork,
145,7,7,27.03.15 15:27:02,27.03.15 18:45:22,DeskWork,
146,7,7,27.03.15 18:58:27,27.03.15 19:12:37,Transportation,Car
147,7,7,27.03.15 19:20:54,27.03.15 19:52:55,Transportation,Car
148,7,7,27.03.15 20:11:14,27.03.15 20:45:15,Eating/Drinking,Dinner
149,7,7,27.03.15 20:54:26,27.03.15 22:37:17,Relaxing,Somethingelse
150,8,7,28.03.15 08:31:35,28.03.15 09:09:16,Eating/Drinking,Breakfast
151,8,7,28.03.15 10:40:04,28.03.15 12:13:38,Sport,Jogging
153,8,7,28.03.15 13:52:18,28.03.15 14:01:06,Relaxing,Somethingelse
154,8,7,28.03.15 14:01:18,28.03.15 15:05:51,Eating/Drinking,CoffeeBreak
155,8,7,28.03.15 15:34:01,28.03.15 16:21:33,DeskWork,
156,8,7,28.03.15 16:40:38,28.03.15 17:26:54,DeskWork,
157,8,7,28.03.15 17:36:00,28.03.15 17:50:04,Eating/Drinking,Dinner
159,8,7,28.03.15 18:26:51,28.03.15 19:03:36,Transportation,Car
160,8,7,28.03.15 19:22:20,28.03.15 23:59:59,Socializing,Somethingelse
161,9,7,29.03.15 11:11:05,29.03.15 11:32:30,Eating/Drinking,Breakfast
162,9,7,29.03.15 11:35:11,29.03.15 11:54:46,Relaxing,Somethingelse
163,9,7,29.03.15 14:05:01,29.03.15 14:34:38,Transportation,Car
165,9,7,29.03.15 14:50:39,29.03.15 15:28:48,Relaxing,Somethingelse
166,9,7,29.03.15 15:28:42,29.03.15 16:00:00,Eating/Drinking,CoffeeBreak
167,9,7,29.03.15 16:00:10,29.03.15 18:47:09,Housework,Somethingelse
168,9,7,29.03.15 18:52:16,29.03.15 19:11:15,Transportation,Car
169,9,7,29.03.15 19:16:46,29.03.15 19:51:34,Eating/Drinking,Dinner
170,9,7,29.03.15 19:53:52,29.03.15 20:27:01,Relaxing,Somethingelse
172,9,7,29.03.15 20:27:10,29.03.15 22:09:38,Relaxing,WatchingTV
181,10,7,31.03.15 06:50:43,31.03.15 06:53:09,Mealpreparation,
182,10,7,31.03.15 06:53:17,31.03.15 07:05:10,Eating/Drinking,Breakfast
184,10,7,31.03.15 07:08:48,31.03.15 07:55:57,Transportation,Car
185,10,7,31.03.15 08:45:59,31.03.15 09:53:54,DeskWork,
186,10,7,31.03.15 11:44:48,31.03.15 12:06:38,Eating/Drinking,Lunch
187,10,7,31.03.15 13:12:23,31.03.15 18:17:11,DeskWork,
188,10,7,31.03.15 19:23:22,31.03.15 19:53:52,Eating/Drinking,Dinner
189,10,7,31.03.15 20:06:08,31.03.15 20:41:32,Relaxing,WatchingTV
190,10,7,31.03.15 20:41:41,31.03.15 22:27:37,DeskWork,
191,10,7,31.03.15 22:27:48,31.03.15 23:03:09,Relaxing,WatchingTV
192,11,7,01.04.15 07:06:30,01.04.15 07:49:49,Transportation,Car
193,11,7,01.04.15 08:04:55,01.04.15 09:20:18,DeskWork,
194,11,7,01.04.15 10:27:27,01.04.15 10:54:27,DeskWork,
195,11,7,01.04.15 10:56:49,01.04.15 11:04:27,Movement,Somethingelse
196,11,7,01.04.15 12:59:44,01.04.15 18:33:41,DeskWork,
197,11,7,01.04.15 18:40:26,01.04.15 19:24:10,Transportation,Car
