id,dayID,subjectID,attr_starttime,attr_endtime,label_activity,label_subactivity
81,6,2,23.03.15 17:29:13,23.03.15 17:45:46,Transportation,Train
82,6,2,23.03.15 17:57:06,23.03.15 18:23:32,Transportation,Train
83,7,2,24.03.15 07:24:44,24.03.15 08:52:51,Movement,GotoWork
84,7,2,24.03.15 07:35:27,24.03.15 08:21:34,Transportation,Train
85,7,2,24.03.15 07:42:24,24.03.15 08:09:49,Relaxing,Somethingelse
86,7,2,24.03.15 08:09:53,24.03.15 08:20:36,Sleeping,
87,7,2,24.03.15 08:23:26,24.03.15 08:32:09,Shopping,
88,7,2,24.03.15 08:44:21,24.03.15 08:47:15,Transportation,Bus
89,7,2,24.03.15 08:55:07,24.03.15 17:20:50,DeskWork,
90,7,2,24.03.15 10:12:42,24.03.15 10:16:58,PersonalGrooming,
91,7,2,24.03.15 10:21:49,24.03.15 11:21:20,Socializing,Somethingelse
92,7,2,24.03.15 12:40:38,24.03.15 12:44:05,PersonalGrooming,
93,7,2,24.03.15 12:46:42,24.03.15 12:53:27,Eating/Drinking,CoffeeBreak
94,7,2,24.03.15 13:15:54,24.03.15 13:26:59,Eating/Drinking,CoffeeBreak
95,7,2,24.03.15 13:58:25,24.03.15 14:00:54,PersonalGrooming,
96,7,2,24.03.15 14:54:33,24.03.15 14:57:53,PersonalGrooming,
97,7,2,24.03.15 15:06:25,24.03.15 15:57:03,Socializing,Somethingelse
98,7,2,24.03.15 16:44:45,24.03.15 16:46:45,PersonalGrooming,
99,7,2,24.03.15 17:21:00,24.03.15 18:37:57,Movement,GoHome
100,7,2,24.03.15 17:39:52,24.03.15 18:28:25,Transportation,Train
101,7,2,24.03.15 17:41:09,24.03.15 18:27:24,Relaxing,Somethingelse
102,7,2,24.03.15 18:39:40,24.03.15 18:43:50,PersonalGrooming,
103,7,2,24.03.15 18:44:52,24.03.15 19:01:47,Mealpreparation,
104,7,2,24.03.15 19:01:56,24.03.15 19:15:17,Eating/Drinking,Dinner
105,8,2,25.03.15 07:26:34,25.03.15 08:41:02,Movement,GotoWork
106,8,2,25.03.15 07:35:46,25.03.15 08:25:05,Transportation,Train
107,8,2,25.03.15 07:49:07,25.03.15 08:04:41,Relaxing,Somethingelse
108,8,2,25.03.15 08:04:45,25.03.15 08:24:31,Sleeping,
109,8,2,25.03.15 08:27:51,25.03.15 08:31:48,Transportation,Tram
110,8,2,25.03.15 08:41:27,25.03.15 08:44:25,Housework,Somethingelse
111,8,2,25.03.15 08:44:31,25.03.15 13:10:42,DeskWork,
112,8,2,25.03.15 11:13:20,25.03.15 11:15:14,PersonalGrooming,
113,8,2,25.03.15 12:01:04,25.03.15 12:02:54,PersonalGrooming,
114,8,2,25.03.15 12:47:22,25.03.15 13:10:38,Eating/Drinking,Snack
115,8,2,25.03.15 13:10:50,25.03.15 15:33:12,DeskWork,
116,8,2,25.03.15 13:13:15,25.03.15 13:14:20,PersonalGrooming,
117,8,2,25.03.15 14:10:06,25.03.15 14:12:15,PersonalGrooming,
118,8,2,25.03.15 15:08:44,25.03.15 15:11:32,PersonalGrooming,
119,8,2,25.03.15 15:33:14,25.03.15 16:05:50,Shopping,
120,8,2,25.03.15 16:05:47,25.03.15 17:24:23,DeskWork,
121,8,2,25.03.15 17:08:09,25.03.15 17:11:38,PersonalGrooming,
122,8,2,25.03.15 17:24:32,25.03.15 17:38:24,Movement,Somethingelse
123,8,2,25.03.15 17:38:29,25.03.15 19:46:58,Sport,Gym
124,8,2,25.03.15 19:47:03,25.03.15 21:01:15,Movement,GoHome
125,8,2,25.03.15 19:51:16,25.03.15 19:55:48,Transportation,Tram
126,8,2,25.03.15 20:02:29,25.03.15 20:03:50,Shopping,
127,8,2,25.03.15 20:06:33,25.03.15 20:52:15,Transportation,Train
128,8,2,25.03.15 20:07:14,25.03.15 20:51:42,Eating/Drinking,Snack
129,9,2,26.03.15 08:26:54,26.03.15 09:38:56,Movement,GotoWork
130,9,2,26.03.15 08:37:01,26.03.15 09:21:53,Transportation,Train
131,9,2,26.03.15 08:42:43,26.03.15 09:21:27,Sleeping,
132,9,2,26.03.15 09:27:08,26.03.15 09:30:18,Transportation,Tram
133,9,2,26.03.15 09:39:01,26.03.15 09:42:54,Housework,Somethingelse
134,9,2,26.03.15 09:42:58,26.03.15 10:44:28,DeskWork,
135,9,2,26.03.15 09:46:13,26.03.15 10:25:09,Socializing,Somethingelse
136,10,2,27.03.15 07:21:53,27.03.15 08:41:04,Movement,GotoWork
137,10,2,27.03.15 07:36:04,27.03.15 08:21:21,Transportation,Train
138,10,2,27.03.15 08:27:10,27.03.15 08:31:46,Transportation,Tram
139,10,2,27.03.15 08:41:11,27.03.15 12:03:59,DeskWork,
140,10,2,27.03.15 08:42:51,27.03.15 08:45:08,Housework,Somethingelse
141,10,2,27.03.15 08:45:54,27.03.15 08:49:45,PersonalGrooming,
142,10,2,27.03.15 09:05:32,27.03.15 10:41:52,Socializing,Somethingelse
143,10,2,27.03.15 12:04:15,27.03.15 12:21:33,Movement,Somethingelse
144,10,2,27.03.15 12:21:39,27.03.15 13:47:00,Eating/Drinking,Lunch
145,10,2,27.03.15 13:47:05,27.03.15 13:59:11,Movement,Somethingelse
146,10,2,27.03.15 13:58:47,27.03.15 14:01:59,PersonalGrooming,
147,10,2,27.03.15 13:59:05,27.03.15 16:41:16,DeskWork,
148,10,2,27.03.15 16:28:39,27.03.15 16:30:56,PersonalGrooming,
149,10,2,27.03.15 16:41:23,27.03.15 17:00:38,Movement,Somethingelse
150,10,2,27.03.15 17:00:47,27.03.15 19:13:00,Sport,Gym
151,10,2,27.03.15 19:03:02,27.03.15 19:05:41,PersonalGrooming,
152,10,2,27.03.15 19:13:05,30.03.15 08:52:05,Movement,GoHome
153,10,2,27.03.15 19:18:30,27.03.15 19:24:28,Transportation,Tram
154,10,2,27.03.15 19:39:00,30.03.15 08:52:06,Transportation,Train
