id,dayID,subjectID,attr_starttime,attr_endtime,label_activity,label_subactivity
156,10,4,18.03.15 11:55:39,18.03.15 12:08:02,Eating/Drinking,Lunch
157,10,4,18.03.15 12:03:20,18.03.15 13:31:07,DeskWork,
158,10,4,18.03.15 13:45:09,18.03.15 13:57:12,Socializing,Somethingelse
159,10,4,18.03.15 13:57:14,18.03.15 15:09:31,DeskWork,
160,10,4,18.03.15 15:15:50,18.03.15 15:35:48,Socializing,Somethingelse
161,10,4,18.03.15 15:16:20,18.03.15 15:35:44,Eating/Drinking,CoffeeBreak
162,10,4,18.03.15 15:35:51,18.03.15 16:45:04,DeskWork,
163,10,4,18.03.15 16:54:30,18.03.15 16:54:32,DeskWork,
164,10,4,18.03.15 17:31:21,18.03.15 19:15:34,Relaxing,Somethingelse
165,10,4,18.03.15 17:31:30,18.03.15 19:15:31,Socializing,Somethingelse
166,10,4,18.03.15 18:19:11,18.03.15 18:19:14,Shopping,
167,10,4,18.03.15 18:33:38,18.03.15 18:53:38,Socializing,Park⁄Outside
168,10,4,18.03.15 18:34:37,18.03.15 18:53:22,Sport,Somethingelse
169,10,4,18.03.15 18:34:49,18.03.15 18:34:51,TakeMedication,
170,10,4,18.03.15 18:53:43,18.03.15 19:15:29,Socializing,Park⁄Outside
171,10,4,18.03.15 19:15:40,18.03.15 19:15:42,DeskWork,
172,10,4,18.03.15 19:18:43,18.03.15 19:28:37,Transportation,Bicycle
173,10,4,18.03.15 19:33:45,18.03.15 19:35:57,PersonalGrooming,
174,10,4,18.03.15 19:36:54,18.03.15 19:36:55,DeskWork,
175,10,4,18.03.15 20:47:12,18.03.15 23:15:33,DeskWork,
176,10,4,18.03.15 23:07:33,18.03.15 23:11:59,Eating/Drinking,Dinner
177,11,4,19.03.15 07:49:58,19.03.15 08:07:41,Eating/Drinking,Breakfast
178,11,4,19.03.15 08:10:25,19.03.15 08:17:12,PersonalGrooming,
179,11,4,19.03.15 08:29:34,19.03.15 09:00:34,PersonalGrooming,
180,11,4,19.03.15 10:26:32,19.03.15 10:41:32,Transportation,Somethingelse
181,11,4,19.03.15 10:43:54,19.03.15 12:06:04,DeskWork,
182,11,4,19.03.15 12:49:33,19.03.15 19:52:06,DeskWork,
183,11,4,19.03.15 20:04:05,19.03.15 20:11:55,Eating/Drinking,Dinner
184,11,4,19.03.15 20:37:21,19.03.15 22:34:08,Socializing,Bar⁄Disco
185,11,4,19.03.15 20:37:31,19.03.15 22:34:05,Eating/Drinking,Somethingelse
186,11,4,19.03.15 23:10:47,19.03.15 23:10:57,Relaxing,Somethingelse
187,11,4,19.03.15 23:11:02,19.03.15 23:59:59,Socializing,Bar⁄Disco
188,12,4,20.03.15 09:08:14,20.03.15 09:13:36,PersonalGrooming,
189,12,4,20.03.15 09:17:56,20.03.15 09:21:14,Mealpreparation,
190,12,4,20.03.15 09:25:43,20.03.15 09:27:08,Transportation,Bicycle
191,12,4,20.03.15 09:28:49,20.03.15 09:29:12,Shopping,
192,12,4,20.03.15 09:29:38,20.03.15 09:46:54,Transportation,Bicycle
193,12,4,20.03.15 10:00:32,20.03.15 10:48:48,Relaxing,Somethingelse
194,12,4,20.03.15 10:00:46,20.03.15 10:48:45,Socializing,Park⁄Outside
195,12,4,20.03.15 10:49:18,20.03.15 10:58:41,Transportation,Bicycle
196,12,4,20.03.15 11:04:39,20.03.15 14:30:13,DeskWork,
197,12,4,20.03.15 14:47:09,20.03.15 15:02:57,Eating/Drinking,Lunch
198,12,4,20.03.15 15:08:18,20.03.15 19:54:02,DeskWork,
199,12,4,20.03.15 20:01:31,20.03.15 20:17:51,Transportation,Bicycle
200,12,4,20.03.15 20:53:50,20.03.15 21:32:02,Socializing,atHome
201,12,4,20.03.15 20:53:56,20.03.15 20:53:59,TakeMedication,
202,12,4,20.03.15 21:32:15,20.03.15 21:45:38,Relaxing,Somethingelse
203,12,4,20.03.15 21:34:19,20.03.15 21:54:52,Eating/Drinking,Dinner
204,12,4,20.03.15 21:45:33,20.03.15 21:54:49,Relaxing,WatchingTV
205,12,4,20.03.15 21:55:18,20.03.15 21:59:04,PersonalGrooming,
206,12,4,20.03.15 21:59:17,20.03.15 21:59:22,Socializing,Somethingelse
207,12,4,20.03.15 22:19:07,20.03.15 23:11:40,Relaxing,WatchingTV
208,12,4,20.03.15 23:11:46,20.03.15 23:13:46,PersonalGrooming,
209,13,4,21.03.15 11:22:40,21.03.15 12:40:03,DeskWork,
210,13,4,21.03.15 13:44:25,21.03.15 14:11:14,Shopping,
211,13,4,21.03.15 14:15:15,21.03.15 14:40:27,Mealpreparation,
212,13,4,21.03.15 14:40:34,21.03.15 14:56:48,Relaxing,ListentoMusic
213,13,4,21.03.15 14:40:41,21.03.15 14:56:44,Eating/Drinking,Lunch
214,13,4,21.03.15 15:09:29,21.03.15 18:02:45,DeskWork,
215,13,4,21.03.15 19:03:15,21.03.15 20:26:01,Relaxing,WatchingTV
216,13,4,21.03.15 20:26:09,21.03.15 21:20:37,Relaxing,ListentoMusic
217,14,4,22.03.15 10:11:49,22.03.15 11:20:25,DeskWork,
218,14,4,22.03.15 12:45:48,22.03.15 12:55:35,Mealpreparation,
219,14,4,22.03.15 12:55:43,22.03.15 13:00:37,Eating/Drinking,Lunch
220,14,4,22.03.15 13:19:45,22.03.15 13:40:13,PersonalGrooming,
221,14,4,22.03.15 13:44:28,22.03.15 15:09:18,DeskWork,
222,14,4,22.03.15 16:11:19,22.03.15 16:13:44,PersonalGrooming,
223,14,4,22.03.15 16:34:13,22.03.15 17:03:51,Socializing,Somethingelse
224,14,4,22.03.15 16:34:31,22.03.15 17:03:55,Socializing,atHome
225,14,4,22.03.15 17:47:45,22.03.15 18:13:30,Mealpreparation,
226,14,4,22.03.15 18:13:36,22.03.15 18:39:17,Eating/Drinking,Dinner
227,14,4,22.03.15 18:44:40,22.03.15 19:22:54,DeskWork,
228,14,4,22.03.15 19:23:31,22.03.15 19:26:19,PersonalGrooming,
229,14,4,22.03.15 19:29:35,22.03.15 19:38:50,DeskWork,
230,14,4,22.03.15 19:39:03,22.03.15 20:01:57,Relaxing,Somethingelse
231,14,4,22.03.15 20:16:26,22.03.15 21:43:10,Relaxing,WatchingTV
232,15,4,23.03.15 07:44:12,23.03.15 08:09:18,Eating/Drinking,Breakfast
233,15,4,23.03.15 08:09:23,23.03.15 08:16:26,PersonalGrooming,
234,15,4,23.03.15 08:24:23,23.03.15 08:36:19,Transportation,Bicycle
235,15,4,23.03.15 09:30:50,23.03.15 10:24:04,DeskWork,
236,15,4,23.03.15 10:53:49,23.03.15 11:57:02,DeskWork,
237,15,4,23.03.15 11:57:10,23.03.15 11:57:18,Eating/Drinking,Brunch
238,15,4,23.03.15 11:57:24,23.03.15 12:15:06,Eating/Drinking,Snack
239,15,4,23.03.15 12:15:08,23.03.15 15:32:22,DeskWork,
240,15,4,23.03.15 15:45:00,23.03.15 19:08:34,DeskWork,
241,15,4,23.03.15 19:08:39,23.03.15 19:20:35,Transportation,Bicycle
242,15,4,23.03.15 21:25:53,23.03.15 09:39:02,PersonalGrooming,
243,16,4,24.03.15 09:44:22,24.03.15 09:55:35,Transportation,Bicycle
244,16,4,24.03.15 10:04:29,24.03.15 11:23:14,DeskWork,
245,16,4,24.03.15 11:35:19,24.03.15 11:48:02,Eating/Drinking,Snack
246,16,4,24.03.15 11:48:03,24.03.15 13:32:28,DeskWork,
247,16,4,24.03.15 14:08:13,24.03.15 14:20:41,Eating/Drinking,Lunch
248,16,4,24.03.15 14:26:15,24.03.15 14:34:14,Socializing,Somethingelse
249,16,4,24.03.15 15:06:46,24.03.15 15:55:22,Socializing,Somethingelse
250,16,4,24.03.15 15:06:51,24.03.15 15:57:10,DeskWork,
251,16,4,24.03.15 16:25:01,24.03.15 18:35:40,DeskWork,
252,16,4,24.03.15 18:58:41,24.03.15 19:10:32,Transportation,Bicycle
253,16,4,24.03.15 19:13:02,24.03.15 19:15:17,PersonalGrooming,
254,16,4,24.03.15 19:18:23,24.03.15 19:18:29,Housework,Cleaning
255,16,4,24.03.15 19:18:36,24.03.15 19:21:00,Housework,Somethingelse
256,16,4,24.03.15 19:24:02,24.03.15 19:49:19,Mealpreparation,
257,16,4,24.03.15 19:43:35,24.03.15 19:49:17,Relaxing,ListentoMusic
258,16,4,24.03.15 19:49:25,24.03.15 20:06:50,Eating/Drinking,Dinner
259,16,4,24.03.15 20:07:46,24.03.15 20:08:01,Housework,Cleaning
260,16,4,24.03.15 20:07:53,24.03.15 20:13:58,Housework,TidyingUp
261,16,4,24.03.15 20:16:24,24.03.15 21:51:50,DeskWork,
262,16,4,24.03.15 20:16:29,24.03.15 21:51:42,Relaxing,ListentoMusic
263,16,4,24.03.15 21:52:01,24.03.15 22:59:56,Socializing,Somethingelse
