id,dayID,subjectID,attr_starttime,attr_endtime,label_activity,label_subactivity
30,3,3,14.03.15 11:59:48,14.03.15 13:13:40,Socializing,Somethingelse
31,3,3,14.03.15 13:13:32,14.03.15 13:21:16,Movement,Somethingelse
32,3,3,14.03.15 13:21:32,14.03.15 13:31:05,Relaxing,Somethingelse
33,3,3,14.03.15 13:31:08,14.03.15 13:31:15,Mealpreparation,
34,3,3,14.03.15 13:31:18,14.03.15 13:58:01,Relaxing,WatchingTV
35,3,3,14.03.15 13:58:09,14.03.15 15:40:42,Housework,TidyingUp
36,3,3,14.03.15 15:40:48,14.03.15 15:53:15,DeskWork,
37,3,3,14.03.15 15:53:14,14.03.15 15:58:12,PersonalGrooming,
38,3,3,14.03.15 15:58:21,14.03.15 15:59:23,Eating/Drinking,CoffeeBreak
39,3,3,14.03.15 15:59:32,14.03.15 17:23:17,DeskWork,
40,3,3,14.03.15 17:23:29,14.03.15 17:28:28,PersonalGrooming,
41,3,3,14.03.15 17:28:38,14.03.15 17:46:56,Housework,Somethingelse
42,3,3,14.03.15 17:47:08,14.03.15 18:27:53,Sport,Jogging
43,3,3,14.03.15 18:28:07,14.03.15 18:32:51,Relaxing,Somethingelse
44,3,3,14.03.15 18:33:06,14.03.15 18:50:44,Housework,Somethingelse
45,3,3,14.03.15 18:50:52,14.03.15 18:50:55,Movement,GoforaWalk
46,3,3,14.03.15 18:50:56,14.03.15 19:08:37,Shopping,
47,3,3,14.03.15 19:08:32,14.03.15 19:11:14,Housework,TidyingUp
48,3,3,14.03.15 19:11:17,14.03.15 19:29:32,Mealpreparation,
49,3,3,14.03.15 19:29:37,14.03.15 19:43:32,Eating/Drinking,Dinner
50,3,3,14.03.15 19:43:37,14.03.15 19:51:21,Relaxing,WatchingTV
51,3,3,14.03.15 19:51:28,14.03.15 19:58:45,Housework,Cleaning
52,3,3,14.03.15 19:58:52,14.03.15 20:03:26,Housework,TidyingUp
53,3,3,14.03.15 20:03:31,14.03.15 20:27:48,PersonalGrooming,
54,3,3,14.03.15 20:27:56,14.03.15 20:37:39,DeskWork,
55,3,3,14.03.15 20:37:50,14.03.15 20:50:23,Movement,Somethingelse
56,3,3,14.03.15 20:50:28,14.03.15 21:00:33,Movement,GoforaWalk
57,3,3,14.03.15 21:00:52,14.03.15 22:28:30,Socializing,Somethingelse
58,4,3,15.03.15 09:52:59,15.03.15 09:57:20,Mealpreparation,
59,4,3,15.03.15 09:57:26,15.03.15 10:23:24,Eating/Drinking,Breakfast
60,4,3,15.03.15 10:23:31,15.03.15 10:46:04,DeskWork,
61,4,3,15.03.15 10:46:11,15.03.15 10:50:42,Housework,Cleaning
62,4,3,15.03.15 10:50:53,15.03.15 11:45:44,DeskWork,
63,4,3,15.03.15 11:45:47,15.03.15 12:07:40,Mealpreparation,
64,4,3,15.03.15 11:48:38,15.03.15 11:57:47,Relaxing,Somethingelse
65,4,3,15.03.15 12:07:48,15.03.15 12:17:46,Eating/Drinking,Lunch
66,4,3,15.03.15 12:17:53,15.03.15 12:28:14,Housework,Cleaning
67,4,3,15.03.15 12:28:18,15.03.15 12:57:39,PersonalGrooming,
68,4,3,15.03.15 12:57:46,15.03.15 13:06:49,Movement,Somethingelse
69,4,3,15.03.15 13:01:21,15.03.15 13:01:23,Functionalmobility,Somethingelse
70,4,3,15.03.15 13:06:45,15.03.15 13:09:56,Movement,GoforaWalk
71,4,3,15.03.15 13:10:07,15.03.15 13:12:32,Movement,Somethingelse
72,4,3,15.03.15 13:12:39,15.03.15 15:22:18,DeskWork,
73,4,3,15.03.15 13:43:07,15.03.15 13:43:09,Sport,Basketball
74,4,3,15.03.15 15:12:37,15.03.15 15:17:38,Shopping,
75,4,3,15.03.15 15:18:09,15.03.15 15:19:39,Movement,Somethingelse
76,4,3,15.03.15 15:19:48,15.03.15 15:22:17,Eating/Drinking,Snack
77,4,3,15.03.15 15:22:23,15.03.15 15:24:27,PersonalGrooming,
78,4,3,15.03.15 15:24:44,15.03.15 15:49:04,DeskWork,
79,4,3,15.03.15 15:53:02,15.03.15 15:58:57,Movement,GoforaWalk
80,4,3,15.03.15 15:59:07,15.03.15 17:35:48,Socializing,Park⁄Draußen
81,4,3,15.03.15 17:35:43,15.03.15 17:47:35,Socializing,Somethingelse
82,4,3,15.03.15 17:47:58,15.03.15 17:53:19,Movement,GoforaWalk
83,4,3,15.03.15 17:53:27,15.03.15 18:17:38,Socializing,Somethingelse
84,4,3,15.03.15 18:17:43,15.03.15 18:29:01,Movement,Somethingelse
85,4,3,15.03.15 18:28:57,15.03.15 18:28:59,Movement,GoforaWalk
86,4,3,15.03.15 18:29:30,15.03.15 18:32:16,Housework,Somethingelse
87,4,3,15.03.15 18:32:30,15.03.15 18:35:58,Relaxing,Somethingelse
88,4,3,15.03.15 18:35:55,15.03.15 18:42:22,Eating/Drinking,Snack
89,4,3,15.03.15 18:42:33,15.03.15 18:49:22,Housework,Somethingelse
90,4,3,15.03.15 18:49:26,15.03.15 19:44:08,DeskWork,
91,4,3,15.03.15 19:44:15,15.03.15 19:55:39,Mealpreparation,
92,4,3,15.03.15 19:55:36,15.03.15 20:04:27,Eating/Drinking,Dinner
93,4,3,15.03.15 20:04:23,15.03.15 20:08:07,Housework,Somethingelse
94,4,3,15.03.15 20:08:12,15.03.15 21:11:29,DeskWork,
95,4,3,15.03.15 21:11:43,15.03.15 21:13:42,PersonalGrooming,
96,4,3,15.03.15 21:13:52,15.03.15 21:51:54,DeskWork,
97,5,3,16.03.15 07:59:20,16.03.15 08:09:58,PersonalGrooming,
98,5,3,16.03.15 08:10:00,16.03.15 08:18:15,Mealpreparation,
99,5,3,16.03.15 08:18:20,16.03.15 08:24:47,Eating/Drinking,Breakfast
100,5,3,16.03.15 08:24:42,16.03.15 08:30:12,Housework,TidyingUp
101,5,3,16.03.15 08:30:09,16.03.15 08:39:41,PersonalGrooming,
102,5,3,16.03.15 08:39:48,16.03.15 09:01:11,Movement,Somethingelse
103,5,3,16.03.15 09:01:17,16.03.15 11:32:29,DeskWork,
104,5,3,16.03.15 11:32:22,16.03.15 11:37:18,Movement,Somethingelse
105,5,3,16.03.15 11:37:38,16.03.15 11:49:40,Eating/Drinking,Lunch
106,5,3,16.03.15 11:49:34,16.03.15 12:06:51,Movement,Somethingelse
107,5,3,16.03.15 12:07:01,16.03.15 13:03:49,DeskWork,
108,5,3,16.03.15 13:06:11,16.03.15 13:29:58,Socializing,Somethingelse
109,5,3,16.03.15 13:30:04,16.03.15 13:39:17,DeskWork,
110,5,3,16.03.15 13:44:30,16.03.15 14:59:45,DeskWork,
111,5,3,16.03.15 14:59:41,16.03.15 15:11:27,Socializing,Somethingelse
112,5,3,16.03.15 15:11:33,16.03.15 15:24:47,Movement,Somethingelse
113,5,3,16.03.15 15:14:48,16.03.15 15:15:44,Eating/Drinking,Snack
114,5,3,16.03.15 15:18:27,16.03.15 15:24:32,Socializing,Somethingelse
115,5,3,16.03.15 15:25:22,16.03.15 16:56:31,DeskWork,
116,5,3,16.03.15 16:59:35,16.03.15 17:06:24,Movement,Somethingelse
117,5,3,16.03.15 17:06:33,16.03.15 18:23:24,Relaxing,Somethingelse
118,5,3,16.03.15 18:27:21,16.03.15 18:35:52,Movement,Somethingelse
119,5,3,16.03.15 18:35:59,16.03.15 18:57:40,Socializing,Somethingelse
120,5,3,16.03.15 18:57:47,16.03.15 20:07:00,DeskWork,
121,6,3,17.03.15 08:00:07,17.03.15 08:17:29,PersonalGrooming,
122,6,3,17.03.15 08:17:26,17.03.15 08:29:17,Eating/Drinking,Breakfast
123,6,3,17.03.15 08:29:22,17.03.15 08:38:09,Housework,TidyingUp
124,6,3,17.03.15 08:38:29,17.03.15 08:57:51,Movement,Somethingelse
125,6,3,17.03.15 09:01:26,17.03.15 09:01:28,Transportation,Car
126,6,3,17.03.15 09:14:03,17.03.15 09:48:05,Movement,Somethingelse
127,6,3,17.03.15 09:39:20,17.03.15 09:40:03,Shopping,
128,6,3,17.03.15 09:40:13,17.03.15 10:05:50,Eating/Drinking,CoffeeBreak
129,6,3,17.03.15 10:06:33,17.03.15 11:56:21,Socializing,Somethingelse
130,6,3,17.03.15 10:14:55,17.03.15 11:23:30,DeskWork,
131,6,3,17.03.15 10:22:33,17.03.15 10:22:35,Relaxing,Somethingelse
132,6,3,17.03.15 11:28:38,17.03.15 11:38:57,Movement,Somethingelse
133,6,3,17.03.15 11:39:08,17.03.15 11:53:22,Eating/Drinking,Lunch
134,6,3,17.03.15 11:56:27,17.03.15 15:19:10,DeskWork,
135,6,3,17.03.15 15:19:16,17.03.15 15:27:53,Movement,Somethingelse
136,6,3,17.03.15 15:28:02,17.03.15 15:28:03,Housework,TidyingUp
137,6,3,17.03.15 15:28:09,17.03.15 16:02:09,DeskWork,
138,6,3,17.03.15 15:28:17,17.03.15 15:28:19,Functionalmobility,Crutch
139,6,3,17.03.15 15:28:30,17.03.15 15:42:06,Socializing,Somethingelse
140,6,3,17.03.15 16:04:08,17.03.15 16:08:44,DeskWork,
141,6,3,17.03.15 16:08:49,17.03.15 16:15:35,Movement,Somethingelse
142,6,3,17.03.15 16:17:07,17.03.15 16:28:25,Mealpreparation,
143,6,3,17.03.15 16:28:30,17.03.15 16:37:11,Eating/Drinking,Snack
144,6,3,17.03.15 16:37:17,17.03.15 16:42:17,Housework,TidyingUp
145,6,3,17.03.15 16:42:23,17.03.15 16:53:45,Relaxing,Somethingelse
146,6,3,17.03.15 16:55:09,17.03.15 17:02:03,Movement,Somethingelse
147,6,3,17.03.15 17:03:53,17.03.15 17:05:25,Socializing,Somethingelse
148,6,3,17.03.15 17:05:20,17.03.15 17:16:04,Movement,Somethingelse
149,6,3,17.03.15 17:16:05,17.03.15 17:28:22,Shopping,
150,6,3,17.03.15 17:31:47,17.03.15 19:48:52,Sport,Gym
151,6,3,17.03.15 19:49:09,17.03.15 19:51:10,Mealpreparation,
152,6,3,17.03.15 19:51:17,17.03.15 20:01:13,Housework,Somethingelse
153,6,3,17.03.15 20:01:19,17.03.15 20:22:25,PersonalGrooming,
154,6,3,17.03.15 20:22:31,17.03.15 20:27:20,Housework,Somethingelse
155,6,3,17.03.15 20:27:24,17.03.15 20:45:00,Mealpreparation,
156,6,3,17.03.15 20:45:04,17.03.15 20:52:24,Eating/Drinking,Dinner
157,6,3,17.03.15 20:45:07,17.03.15 21:00:39,Relaxing,WatchingTV
158,6,3,17.03.15 21:00:45,17.03.15 21:05:27,Housework,Cleaning
159,6,3,17.03.15 21:05:32,17.03.15 22:52:01,DeskWork,
160,7,3,18.03.15 08:16:37,18.03.15 08:24:40,Eating/Drinking,Breakfast
161,7,3,18.03.15 08:24:37,18.03.15 08:29:19,Housework,TidyingUp
162,7,3,18.03.15 08:29:23,18.03.15 08:36:45,PersonalGrooming,
163,7,3,18.03.15 08:36:51,18.03.15 08:46:12,Housework,TidyingUp
164,7,3,18.03.15 08:46:10,18.03.15 09:07:25,Movement,GotoWork
165,7,3,18.03.15 09:07:30,18.03.15 12:47:48,DeskWork,
166,7,3,18.03.15 12:47:56,18.03.15 12:59:08,Movement,Somethingelse
167,7,3,18.03.15 12:59:19,18.03.15 13:26:41,Eating/Drinking,Lunch
168,7,3,18.03.15 13:05:03,18.03.15 13:58:32,Socializing,Somethingelse
169,7,3,18.03.15 13:48:10,18.03.15 13:57:42,PersonalGrooming,
170,7,3,18.03.15 13:58:45,18.03.15 14:16:31,Socializing,Park⁄Draußen
171,7,3,18.03.15 14:32:47,18.03.15 16:07:58,DeskWork,
172,7,3,18.03.15 16:06:09,18.03.15 16:11:23,PersonalGrooming,
173,7,3,18.03.15 16:11:29,18.03.15 16:24:39,Relaxing,Somethingelse
174,7,3,18.03.15 16:24:44,18.03.15 19:26:05,DeskWork,
175,7,3,18.03.15 17:15:52,18.03.15 17:55:52,Socializing,Somethingelse
176,7,3,18.03.15 18:01:52,18.03.15 18:21:49,Eating/Drinking,Snack
177,7,3,18.03.15 18:32:33,18.03.15 19:35:21,Socializing,Park⁄Draußen
178,7,3,18.03.15 19:35:28,18.03.15 19:38:45,Movement,GoHome
179,7,3,18.03.15 19:41:28,18.03.15 20:47:52,DeskWork,
180,7,3,18.03.15 20:49:45,18.03.15 21:01:12,Movement,Somethingelse
181,7,3,18.03.15 21:01:25,18.03.15 21:42:58,Socializing,Somethingelse
182,7,3,18.03.15 21:06:19,18.03.15 22:00:08,Relaxing,WatchingTV
183,7,3,18.03.15 21:43:05,18.03.15 22:00:09,Socializing,Somethingelse
184,8,3,20.03.15 08:35:12,20.03.15 08:49:01,PersonalGrooming,
185,8,3,20.03.15 08:48:57,20.03.15 09:06:25,Eating/Drinking,Breakfast
186,8,3,20.03.15 09:06:30,20.03.15 09:23:59,Movement,GotoWork
187,8,3,20.03.15 09:23:55,20.03.15 09:32:20,Socializing,Somethingelse
188,8,3,20.03.15 09:32:25,20.03.15 12:45:12,DeskWork,
189,8,3,20.03.15 12:45:10,20.03.15 13:00:10,Shopping,
190,8,3,20.03.15 12:51:35,20.03.15 12:53:27,Movement,Somethingelse
191,8,3,20.03.15 13:00:08,20.03.15 13:36:03,Eating/Drinking,Lunch
192,8,3,20.03.15 13:36:07,20.03.15 14:02:43,DeskWork,
193,8,3,20.03.15 13:58:38,20.03.15 14:02:42,Socializing,Somethingelse
194,8,3,20.03.15 14:02:49,20.03.15 14:28:58,Movement,GotoWork
195,8,3,20.03.15 14:03:02,20.03.15 14:06:34,PersonalGrooming,
196,8,3,20.03.15 14:29:04,20.03.15 14:49:07,DeskWork,
197,8,3,20.03.15 14:29:10,20.03.15 14:50:45,Socializing,Somethingelse
198,8,3,20.03.15 14:51:03,20.03.15 15:00:56,Relaxing,Somethingelse
199,8,3,20.03.15 15:01:01,20.03.15 15:21:52,DeskWork,
200,8,3,20.03.15 15:02:37,20.03.15 15:02:39,Movement,GoforaWalk
201,8,3,20.03.15 15:21:58,20.03.15 15:37:20,Movement,GotoWork
202,8,3,20.03.15 15:37:25,20.03.15 18:46:02,DeskWork,
203,8,3,20.03.15 18:45:59,20.03.15 18:47:28,PersonalGrooming,
204,8,3,20.03.15 18:47:33,20.03.15 19:04:41,Movement,GoHome
205,8,3,20.03.15 19:04:49,20.03.15 19:09:39,Socializing,Home
206,8,3,20.03.15 19:09:36,20.03.15 21:24:01,Socializing,Somethingelse
207,8,3,20.03.15 19:16:09,20.03.15 19:39:15,Eating/Drinking,Dinner
208,8,3,20.03.15 19:40:03,20.03.15 19:48:55,Shopping,
209,8,3,20.03.15 19:59:12,20.03.15 21:45:21,Relaxing,WatchingTV
210,9,3,21.03.15 08:41:05,21.03.15 08:52:04,Relaxing,Somethingelse
211,9,3,21.03.15 08:52:11,21.03.15 09:19:20,PersonalGrooming,
212,9,3,21.03.15 09:19:24,21.03.15 09:40:08,Mealpreparation,
213,9,3,21.03.15 09:40:13,21.03.15 09:51:41,Movement,GotoWork
214,9,3,21.03.15 09:51:45,21.03.15 13:18:10,DeskWork,
215,9,3,21.03.15 10:16:45,21.03.15 10:23:07,PersonalGrooming,
216,9,3,21.03.15 10:52:53,21.03.15 13:01:05,Relaxing,ListentoMusic
217,9,3,21.03.15 12:04:45,21.03.15 12:16:48,PersonalGrooming,
218,9,3,21.03.15 13:19:10,21.03.15 14:01:29,Movement,Somethingelse
219,9,3,21.03.15 14:01:36,21.03.15 15:03:46,Socializing,Somethingelse
220,9,3,21.03.15 14:06:35,21.03.15 14:22:06,Eating/Drinking,Lunch
221,9,3,21.03.15 14:34:19,21.03.15 14:44:16,Housework,TidyingUp
222,9,3,21.03.15 15:03:51,21.03.15 15:06:05,PersonalGrooming,
223,9,3,21.03.15 15:06:10,21.03.15 16:46:45,Sleeping,
224,9,3,21.03.15 16:46:50,21.03.15 18:45:25,DeskWork,
225,9,3,21.03.15 18:45:38,21.03.15 18:45:40,Movement,GoforaWalk
226,9,3,21.03.15 18:45:45,21.03.15 18:52:05,Movement,Somethingelse
227,9,3,21.03.15 18:48:47,21.03.15 18:52:03,Sport,Bicycling
228,9,3,21.03.15 18:52:37,21.03.15 19:28:54,Socializing,Somethingelse
229,9,3,21.03.15 18:53:42,21.03.15 19:18:50,PersonalGrooming,
230,9,3,21.03.15 19:23:29,21.03.15 19:27:59,Movement,Somethingelse
231,9,3,21.03.15 19:23:41,21.03.15 19:27:56,Sport,Bicycling
232,9,3,21.03.15 19:29:02,21.03.15 19:44:41,Socializing,Somethingelse
233,9,3,21.03.15 19:30:39,21.03.15 19:39:03,PersonalGrooming,
234,9,3,21.03.15 19:44:50,21.03.15 19:48:53,Eating/Drinking,Dinner
235,9,3,21.03.15 19:48:59,21.03.15 22:20:12,DeskWork,
236,9,3,21.03.15 21:33:47,21.03.15 21:37:39,PersonalGrooming,
237,9,3,21.03.15 22:20:20,21.03.15 22:35:40,Housework,TidyingUp
238,9,3,21.03.15 22:35:45,21.03.15 23:02:33,Relaxing,WatchingTV
239,9,3,21.03.15 23:02:40,21.03.15 23:10:03,PersonalGrooming,
240,9,3,21.03.15 23:10:07,21.03.15 23:22:11,Relaxing,WatchingTV
241,9,3,21.03.15 23:10:13,21.03.15 23:11:37,Relaxing,Playing
242,9,3,21.03.15 23:22:24,21.03.15 23:40:30,Relaxing,WatchingTV
243,10,3,23.03.15 08:53:05,23.03.15 09:13:23,PersonalGrooming,
244,10,3,23.03.15 09:13:31,23.03.15 09:25:46,Eating/Drinking,Breakfast
245,10,3,23.03.15 09:25:53,23.03.15 11:16:41,Sport,Gym
246,10,3,23.03.15 11:16:47,23.03.15 11:28:27,Eating/Drinking,Lunch
247,10,3,23.03.15 11:28:35,23.03.15 11:31:55,Housework,Cleaning
248,10,3,23.03.15 11:32:00,23.03.15 11:54:19,PersonalGrooming,
249,10,3,23.03.15 11:54:25,23.03.15 12:00:25,Movement,GotoWork
250,10,3,23.03.15 12:00:41,23.03.15 12:57:18,DeskWork,
251,10,3,23.03.15 12:00:57,23.03.15 13:29:45,Socializing,Somethingelse
252,10,3,23.03.15 13:29:52,23.03.15 14:08:21,DeskWork,
253,10,3,23.03.15 14:02:43,23.03.15 14:08:15,Eating/Drinking,CoffeeBreak
254,10,3,23.03.15 14:08:27,23.03.15 16:37:22,DeskWork,
255,10,3,23.03.15 16:37:28,23.03.15 16:37:40,Movement,GotoWork
256,10,3,23.03.15 16:37:38,23.03.15 16:52:51,Movement,Somethingelse
257,10,3,23.03.15 16:48:42,23.03.15 17:02:01,Eating/Drinking,Snack
258,10,3,23.03.15 16:54:02,23.03.15 17:01:59,Socializing,Somethingelse
259,10,3,23.03.15 17:02:07,23.03.15 18:10:00,DeskWork,
260,11,3,24.03.15 09:16:40,24.03.15 09:32:09,Eating/Drinking,Breakfast
261,11,3,24.03.15 09:32:14,24.03.15 09:40:08,Movement,GotoWork
262,11,3,24.03.15 09:40:13,24.03.15 11:17:56,DeskWork,
263,11,3,24.03.15 10:20:32,24.03.15 15:16:51,Socializing,Somethingelse
264,11,3,24.03.15 11:26:33,24.03.15 11:27:47,PersonalGrooming,
265,11,3,24.03.15 11:27:54,24.03.15 11:50:55,Eating/Drinking,Lunch
266,11,3,24.03.15 12:01:00,24.03.15 15:56:03,DeskWork,
267,11,3,24.03.15 15:16:41,24.03.15 15:18:13,PersonalGrooming,
268,11,3,24.03.15 15:56:08,24.03.15 16:10:59,Movement,GoHome
269,11,3,24.03.15 15:58:39,24.03.15 16:10:58,Eating/Drinking,Snack
270,11,3,24.03.15 16:11:04,24.03.15 16:29:54,Relaxing,Somethingelse
271,11,3,24.03.15 16:30:05,24.03.15 16:52:56,Housework,Somethingelse
272,11,3,24.03.15 16:53:02,24.03.15 17:23:45,Housework,Cleaning
273,11,3,24.03.15 17:23:50,24.03.15 18:42:30,DeskWork,
274,11,3,24.03.15 18:42:41,24.03.15 18:55:53,Movement,GotoWork
275,11,3,24.03.15 18:55:59,24.03.15 19:26:17,Socializing,Somethingelse
276,11,3,24.03.15 18:56:08,24.03.15 20:05:12,DeskWork,
277,11,3,24.03.15 19:26:24,24.03.15 20:20:57,Socializing,Somethingelse
278,11,3,24.03.15 20:09:42,24.03.15 20:35:46,Movement,GoHome
279,11,3,24.03.15 20:20:59,24.03.15 20:30:53,Shopping,
280,11,3,24.03.15 20:35:49,24.03.15 20:51:28,Mealpreparation,
281,11,3,24.03.15 20:51:36,24.03.15 21:01:48,Eating/Drinking,Dinner
282,11,3,24.03.15 21:02:01,24.03.15 21:06:13,Housework,TidyingUp
283,12,3,26.03.15 09:05:52,26.03.15 09:35:04,PersonalGrooming,
284,12,3,26.03.15 09:35:10,26.03.15 09:41:20,Mealpreparation,
285,12,3,26.03.15 09:41:19,26.03.15 09:51:44,Eating/Drinking,Breakfast
286,12,3,26.03.15 09:51:53,26.03.15 09:56:10,Housework,TidyingUp
287,12,3,26.03.15 09:56:16,26.03.15 10:01:09,PersonalGrooming,
288,12,3,26.03.15 10:01:07,26.03.15 12:25:45,Sport,Gym
289,12,3,26.03.15 12:25:52,26.03.15 12:28:18,Movement,Somethingelse
290,12,3,26.03.15 12:28:15,26.03.15 12:41:39,Housework,TidyingUp
291,12,3,26.03.15 12:41:43,26.03.15 13:10:00,DeskWork,
292,12,3,26.03.15 13:10:16,26.03.15 13:34:10,Mealpreparation,
293,12,3,26.03.15 13:11:54,26.03.15 13:13:30,PersonalGrooming,
294,12,3,26.03.15 13:34:16,26.03.15 13:49:26,Eating/Drinking,Lunch
295,12,3,26.03.15 13:51:42,26.03.15 13:57:59,Socializing,Home
296,12,3,26.03.15 13:51:45,26.03.15 14:01:16,Housework,TidyingUp
297,12,3,26.03.15 14:01:18,26.03.15 14:10:22,Shopping,
298,12,3,26.03.15 14:10:27,26.03.15 14:31:56,Relaxing,Somethingelse
299,12,3,26.03.15 14:10:33,26.03.15 14:31:57,Eating/Drinking,CoffeeBreak
300,12,3,26.03.15 14:32:03,26.03.15 14:42:52,Movement,GotoWork
301,12,3,26.03.15 14:43:35,26.03.15 17:37:21,Socializing,Somethingelse
302,12,3,26.03.15 14:43:38,26.03.15 15:40:09,DeskWork,
303,12,3,26.03.15 15:57:46,26.03.15 16:58:06,DeskWork,
304,12,3,26.03.15 17:17:17,26.03.15 17:37:21,Relaxing,Somethingelse
