20140224	a
20140224	f
20140224	c
20140224	a
20140224	e
20140224	b
20140224	a
20140224	c
20140224	d
20140224	a
20140224	d
20140224	f
20140224	d
20140224	c
20140224	f
20140224	c
20140224	c
20140224	a
20140224	a
20140224	c
20140224	c
20140224	c
20140224	a
20140224	a
20140224	a
20140224	a
20140224	b
20140224	b
20140224	a
20140225	a
20140225	a
20140225	d
20140225	a
20140225	a
20140225	b
20140225	b
20140225	c
20140225	c
20140225	a
20140225	a
20140225	c
20140225	d
20140225	c
20140225	e
20140225	c
20140225	a
20140225	c
20140225	d
20140225	a
20140225	c
20140225	c
20140225	f
20140225	a
20140225	d
20140225	b
20140225	c
20140225	d
20140225	d
20140225	c
20140225	c
20140225	d
20140225	d
20140225	a
20140226	a
20140226	c
20140226	b
20140226	c
20140226	c
20140226	a
20140226	a
20140226	c
20140226	a
20140226	a
20140226	c
20140226	c
20140226	a
20140226	f
20140226	c
20140226	a
20140226	c
20140226	d
20140226	a
20140226	d
20140226	a
20140226	b
20140226	a
20140226	c
20140226	c
20140226	e
20140226	c
20140226	c
20140226	c
20140226	a
20140226	d
20140226	d
20140226	c
20140226	a
20140227	b
20140227	d
20140227	a
20140227	f
20140227	a
20140227	d
20140227	c
20140227	f
20140227	a
20140227	a
20140227	d
20140227	a
20140227	c
20140227	d
20140227	a
20140227	c
20140227	a
20140227	d
20140227	a
20140227	a
20140227	b
20140227	c
20140227	a
20140227	a
20140227	c
20140227	c
20140227	d
20140227	c
20140227	a
20140227	a
20140227	c
20140227	c
20140227	a
20140227	c
20140228	c
20140228	d
20140228	c
20140228	a
20140228	d
20140228	c
20140228	c
20140228	c
20140228	a
20140228	c
20140228	b
20140228	e
20140228	e
20140228	e
20140228	a
20140228	d
20140228	a
20140228	a
20140228	d
20140228	f
20140228	c
20140228	a
20140228	c
20140228	c
20140228	c
20140228	c
20140228	d
20140228	a
20140228	d
20140228	c
20140228	c
20140228	d
20140228	d
20140301	a
20140301	b
20140301	d
20140301	c
20140301	c
20140301	a
20140301	d
20140301	d
20140301	b
20140301	f
20140301	d
20140301	a
20140301	a
20140301	a
20140301	e
20140301	d
20140301	f
20140301	c
20140301	b
20140301	c
20140301	a
20140301	c
20140301	c
20140301	a
20140301	c
20140301	c
20140301	c
20140301	c
20140301	d
20140301	d
20140302	a
20140302	a
20140302	b
20140302	a
20140302	d
20140302	d
20140302	a
20140302	c
20140302	a
20140302	c
20140302	c
20140302	c
20140302	b
20140302	a
20140302	a
20140302	c
20140302	a
20140302	c
20140302	d
20140302	a
20140302	d
20140302	c
20140302	a
20140302	c
20140302	d
20140302	c
20140302	c
20140302	a
20140303	d
20140303	d
20140303	a
20140303	a
20140303	d
20140303	c
20140303	e
20140303	d
20140303	a
20140303	a
20140303	b
20140303	a
20140303	c
20140303	a
20140303	c
20140303	c
20140303	f
20140303	a
20140303	c
20140303	e
20140303	c
20140303	a
20140303	c
20140303	a
20140303	e
20140303	d
20140303	d
20140303	a
20140303	c
20140303	c
20140303	a
20140303	d
20140303	d
20140303	f
20140303	c
20140303	d
20140303	c
20140304	c
20140304	c
20140304	f
20140304	d
20140304	c
20140304	b
20140304	c
20140304	c
20140304	a
20140304	d
20140304	c
20140304	c
20140304	a
20140304	c
20140304	b
20140304	c
20140304	a
20140304	b
20140304	c
20140304	c
20140304	c
20140304	d
20140304	a
20140304	a
20140304	a
20140304	c
20140304	d
20140304	d
20140304	f
20140304	c
20140304	e
20140304	a
20140304	c
20140304	b
20140304	c
20140304	b
20140304	c
20140304	a
20140304	b
20140304	d
20140305	f
20140305	c
20140305	a
20140305	d
20140305	f
20140305	f
20140305	f
20140305	c
20140305	a
20140305	c
20140305	e
20140305	b
20140305	d
20140305	c
20140305	a
20140305	f
20140305	c
20140305	f
20140305	c
20140305	c
20140305	e
20140305	c
20140305	c
20140305	e
20140305	c
20140305	b
20140305	a
20140305	f
20140305	a
20140305	c
20140305	f
20140305	d
20140305	c
20140305	a
20140305	a
20140305	d
20140305	c
20140306	a
20140306	a
20140306	a
20140306	a
20140306	c
20140306	d
20140306	d
20140306	a
20140306	c
20140306	f
20140306	c
20140306	b
20140306	c
20140306	c
20140306	d
20140306	c
20140306	c
20140306	e
20140306	f
20140306	c
20140306	d
20140306	d
20140306	d
20140306	a
20140306	d
20140306	a
20140306	c
20140306	f
20140306	c
20140306	b
20140306	c
20140306	b
20140306	d
20140307	d
20140307	a
20140307	a
20140307	c
20140307	b
20140307	e
20140307	c
20140307	d
20140307	f
20140307	f
20140307	f
20140307	d
20140307	c
20140307	a
20140307	c
20140307	d
20140307	c
20140307	d
20140307	a
20140307	a
20140307	e
20140307	c
20140307	b
20140307	f
20140307	a
20140307	c
20140307	c
20140307	c
20140307	c
20140307	c
20140307	a
20140308	d
20140308	b
20140308	b
20140308	d
20140308	b
20140308	b
20140308	a
20140308	b
20140308	c
20140308	c
20140308	c
20140308	a
20140308	a
20140308	e
20140308	d
20140308	c
20140308	d
20140308	d
20140308	d
20140308	f
20140308	d
20140308	d
20140308	a
20140308	c
20140308	a
20140308	c
20140308	c
20140308	c
20140308	e
20140308	d
20140308	d
20140308	c
20140308	d
20140308	d
20140308	a
20140308	c
20140308	d
20140308	b
20140308	d
20140308	d
20140308	a
20140308	d
20140308	a
20140308	d
20140308	d
20140308	a
20140308	c
20140308	d
20140308	c
20140308	d
20140308	a
20140308	d
20140308	b
20140308	c
20140308	d
20140309	a
20140309	c
20140309	c
20140309	d
20140309	c
20140309	a
20140309	e
20140309	c
20140309	b
20140309	e
20140309	a
20140309	c
20140309	c
20140309	c
20140309	a
20140309	c
20140309	f
20140309	c
20140309	e
20140309	c
20140309	d
20140309	a
20140309	b
20140309	d
20140309	a
20140309	a
20140309	d
20140309	a
20140309	a
20140309	c
20140309	b
20140309	a
20140310	d
20140310	a
20140310	b
20140310	d
20140310	a
20140310	c
20140310	c
20140310	a
20140310	c
20140310	b
20140310	c
20140310	a
20140310	c
20140310	c
20140310	c
20140310	a
20140310	d
20140310	a
20140310	d
20140310	d
20140310	c
20140310	c
20140310	d
20140310	a
20140310	b
20140310	c
20140310	c
20140310	a
20140310	a
20140310	d
20140310	a
20140310	f
20140310	b
20140310	a
20140310	f
20140310	c
20140310	a
20140310	a
20140310	a
20140310	c
20140311	c
20140311	c
20140311	c
20140311	f
20140311	a
20140311	a
20140311	c
20140311	a
20140311	f
20140311	d
20140311	d
20140311	b
20140311	b
20140311	a
20140311	c
20140311	c
20140311	c
20140311	f
20140311	c
20140311	c
20140311	b
20140311	e
20140311	c
20140311	c
20140311	c
20140311	c
20140311	f
20140311	c
20140311	a
20140311	c
20140311	b
20140311	d
20140311	a
20140311	a
20140311	e
20140311	d
20140311	c
20140311	a
20140311	c
20140312	a
20140312	a
20140312	d
20140312	d
20140312	d
20140312	c
20140312	d
20140312	c
20140312	a
20140312	e
20140312	d
20140312	c
20140312	c
20140312	c
20140312	a
20140312	c
20140312	d
20140312	d
20140312	a
20140312	c
20140312	d
20140312	c
20140312	b
20140312	c
20140312	e
20140312	c
20140312	c
20140312	c
20140312	d
20140312	f
20140312	c
20140312	d
20140312	a
20140312	d
20140312	d
20140313	c
20140313	c
20140313	d
20140313	c
20140313	e
20140313	f
20140313	a
20140313	d
20140313	b
20140313	c
20140313	c
20140313	a
20140313	c
20140313	b
20140313	d
20140313	a
20140313	a
20140313	c
20140313	b
20140313	a
20140313	a
20140313	d
20140313	a
20140313	c
20140313	d
20140313	b
20140313	a
20140313	b
20140313	d
20140313	c
20140313	c
20140313	a
20140313	c
20140313	e
20140313	b
20140313	c
20140313	e
20140313	c
20140314	d
20140314	c
20140314	c
20140314	a
20140314	c
20140314	a
20140314	a
20140314	e
20140314	d
20140314	c
20140314	c
20140314	c
20140314	a
20140314	c
20140314	f
20140314	d
20140314	c
20140314	a
20140314	c
20140314	f
20140314	b
20140314	a
20140314	f
20140314	c
20140314	a
20140314	c
20140314	f
20140314	f
20140314	d
20140314	c
20140314	f
20140314	f
20140314	a
20140314	c
20140314	d
20140314	a
20140314	c
20140315	c
20140315	f
20140315	c
20140315	c
20140315	f
20140315	e
20140315	d
20140315	c
20140315	a
20140315	b
20140315	f
20140315	f
20140315	d
20140315	c
20140315	c
20140315	c
20140315	f
20140315	a
20140315	a
20140315	a
20140315	c
20140315	c
20140315	d
20140315	f
20140315	d
20140315	b
20140315	e
20140315	c
20140315	f
20140315	c
20140315	a
20140315	c
20140315	c
20140315	c
20140316	d
20140316	c
20140316	c
20140316	a
20140316	c
20140316	c
20140316	a
20140316	a
20140316	d
20140316	c
20140316	a
20140316	e
20140316	e
20140316	c
20140316	c
20140316	a
20140316	c
20140316	c
20140316	f
20140316	c
20140316	b
20140316	c
20140316	c
20140316	a
20140316	c
20140316	f
20140316	c
20140316	c
20140316	d
20140316	a
20140316	f
20140316	a
20140316	c
20140316	d
20140316	c
20140316	a
20140316	d
20140317	c
20140317	c
20140317	c
20140317	c
20140317	c
20140317	b
20140317	f
20140317	c
20140317	a
20140317	f
20140317	c
20140317	c
20140317	b
20140317	b
20140317	f
20140317	c
20140317	f
20140317	c
20140317	a
20140317	c
20140317	d
20140317	c
20140317	b
20140317	b
20140317	c
20140317	a
20140317	c
20140317	c
20140317	a
20140317	a
20140317	c
20140317	a
20140317	c
20140317	c
20140317	f
20140317	d
20140317	d
20140317	c
20140317	d
20140317	c
20140317	d
20140317	a
20140317	c
20140317	c
20140317	c
20140317	c
20140317	f
20140317	d
20140318	a
20140318	c
20140318	a
20140318	e
20140318	c
20140318	c
20140318	d
20140318	c
20140318	c
20140318	d
20140318	a
20140318	a
20140318	a
20140318	b
20140318	a
20140318	c
20140318	d
20140318	c
20140318	c
20140318	d
20140318	a
20140318	a
20140318	c
20140318	b
20140318	d
20140318	c
20140318	b
20140318	a
20140318	a
20140318	d
20140318	d
20140318	d
20140318	c
20140318	a
20140318	a
20140318	a
20140318	b
20140318	c
20140318	c
20140318	b
20140318	b
20140318	d
20140318	a
20140318	c
20140318	d
20140318	a
20140319	c
20140319	f
20140319	c
20140319	c
20140319	c
20140319	a
20140319	a
20140319	a
20140319	c
20140319	c
20140319	c
20140319	c
20140319	c
20140319	a
20140319	c
20140319	d
20140319	f
20140319	d
20140319	c
20140319	b
20140319	f
20140319	a
20140319	d
20140319	b
20140319	b
20140319	c
20140319	c
20140319	a
20140319	c
20140319	b
20140319	f
20140319	c
20140319	f
20140319	c
20140319	c
20140319	f
20140319	c
20140319	c
20140319	f
20140319	f
20140319	d
20140319	c
20140319	a
20140319	d
20140319	c
20140319	a
20140319	c
20140319	c
20140320	f
20140320	a
20140320	a
20140320	c
20140320	a
20140320	b
20140320	d
20140320	d
20140320	b
20140320	b
20140320	a
20140320	c
20140320	a
20140320	d
20140320	b
20140320	d
20140320	c
20140320	b
20140320	c
20140320	c
20140320	a
20140320	d
20140320	f
20140320	c
20140320	a
20140320	a
20140320	c
20140320	f
20140320	a
20140320	d
20140320	d
20140320	d
20140320	f
20140320	d
20140320	c
20140320	a
20140320	a
20140320	f
20140320	a
20140320	c
20140320	f
20140320	a
20140321	c
20140321	c
20140321	d
20140321	a
20140321	c
20140321	c
20140321	c
20140321	c
20140321	a
20140321	c
20140321	c
20140321	e
20140321	b
20140321	a
20140321	c
20140321	c
20140321	a
20140321	c
20140321	d
20140321	b
20140321	b
20140321	a
20140321	d
20140321	c
20140321	b
20140321	c
20140321	a
20140321	c
20140321	c
20140321	d
20140321	c
20140321	a
20140321	f
20140321	b
20140321	c
20140321	e
20140321	c
20140321	c
20140321	c
20140321	d
20140322	c
20140322	f
20140322	c
20140322	d
20140322	c
20140322	c
20140322	c
20140322	c
20140322	a
20140322	c
20140322	b
20140322	d
20140322	c
20140322	a
20140322	c
20140322	e
20140322	c
20140322	f
20140322	c
20140322	c
20140322	a
20140322	c
20140322	c
20140322	c
20140322	c
20140322	a
20140322	c
20140322	c
20140322	a
20140322	f
20140322	c
20140322	f
20140322	c
20140322	f
20140323	e
20140323	c
20140323	d
20140323	a
20140323	f
20140323	c
20140323	a
20140323	d
20140323	a
20140323	a
20140323	c
20140323	c
20140323	a
20140323	a
20140323	a
20140323	c
20140323	c
20140323	b
20140323	a
20140323	f
20140323	d
20140323	d
20140323	b
20140323	c
20140323	c
20140323	c
20140323	c
20140323	d
20140323	a
20140323	a
20140323	c
20140323	c
20140323	c
20140324	d
20140324	b
20140324	f
20140324	a
20140324	a
20140324	b
20140324	c
20140324	c
20140324	c
20140324	f
20140324	b
20140324	f
20140324	c
20140324	a
20140324	a
20140324	d
20140324	c
20140324	a
20140324	b
20140324	a
20140324	f
20140324	c
20140324	c
20140324	c
20140324	c
20140324	c
20140324	c
20140324	a
20140324	a
20140324	c
20140324	c
20140324	d
20140324	d
20140324	b
20140324	c
20140324	a
20140324	c
20140324	c
20140324	c
20140324	b
20140324	a
20140324	c
20140324	c
20140324	b
20140325	d
20140325	d
20140325	c
20140325	b
20140325	c
20140325	a
20140325	d
20140325	c
20140325	c
20140325	c
20140325	b
20140325	d
20140325	f
20140325	f
20140325	c
20140325	b
20140325	a
20140325	a
20140325	c
20140325	a
20140325	c
20140325	e
20140325	c
20140325	f
20140325	d
20140325	a
20140325	c
20140325	c
20140325	f
20140325	c
20140325	f
20140325	c
20140325	c
20140325	b
20140325	c
20140325	c
20140325	c
20140325	c
20140325	c
20140325	c
20140325	a
20140325	b
20140325	b
20140325	c
20140325	b
20140325	c
20140326	a
20140326	c
20140326	f
20140326	a
20140326	a
20140326	b
20140326	a
20140326	c
20140326	d
20140326	c
20140326	a
20140326	c
20140326	c
20140326	a
20140326	c
20140326	a
20140326	a
20140326	d
20140326	a
20140326	b
20140326	b
20140326	a
20140326	c
20140326	a
20140326	c
20140326	d
20140326	e
20140326	c
20140326	a
20140326	b
20140326	a
20140326	c
20140326	c
20140326	c
20140326	b
20140326	c
20140326	a
20140326	c
20140326	d
20140326	c
20140326	a
20140326	c
20140326	a
20140326	c
20140326	c
20140326	d
20140326	c
20140326	c
20140327	b
20140327	c
20140327	c
20140327	c
20140327	e
20140327	c
20140327	a
20140327	d
20140327	e
20140327	d
20140327	c
20140327	d
20140327	d
20140327	a
20140327	d
20140327	c
20140327	c
20140327	a
20140327	f
20140327	c
20140327	a
20140327	a
20140327	a
20140327	c
20140327	a
20140327	f
20140327	d
20140327	c
20140327	c
20140327	c
20140327	c
20140327	c
20140327	c
20140327	a
20140327	f
20140327	c
20140327	c
20140327	c
20140327	f
20140327	c
20140327	f
20140327	d
20140327	a
20140327	b
20140327	c
20140327	b
20140327	c
20140327	a
20140327	c
20140327	c
20140328	b
20140328	d
20140328	d
20140328	f
20140328	b
20140328	d
20140328	c
20140328	c
20140328	f
20140328	c
20140328	e
20140328	a
20140328	a
20140328	c
20140328	c
20140328	c
20140328	c
20140328	e
20140328	c
20140328	c
20140328	c
20140328	d
20140328	c
20140328	c
20140328	c
20140328	d
20140328	a
20140328	a
20140328	c
20140328	c
20140328	b
20140328	c
20140328	c
20140328	b
20140328	d
20140328	d
20140328	c
20140328	c
20140328	c
20140328	f
20140328	c
20140328	c
20140328	d
20140328	c
20140328	c
20140328	b
20140329	c
20140329	c
20140329	d
20140329	c
20140329	e
20140329	d
20140329	d
20140329	f
20140329	c
20140329	d
20140329	a
20140329	a
20140329	c
20140329	f
20140329	b
20140329	d
20140329	c
20140329	d
20140329	c
20140329	c
20140329	b
20140329	c
20140329	d
20140329	b
20140329	c
20140329	d
20140329	c
20140329	c
20140329	c
20140329	d
20140329	d
20140329	c
20140329	c
20140329	a
20140329	a
20140329	a
20140329	c
20140329	f
20140329	c
20140329	d
20140329	d
20140330	b
20140330	a
20140330	d
20140330	d
20140330	e
20140330	a
20140330	a
20140330	d
20140330	c
20140330	c
20140330	c
20140330	e
20140330	b
20140330	a
20140330	d
20140330	c
20140330	c
20140330	c
20140330	a
20140330	c
20140330	a
20140330	c
20140330	c
20140330	d
20140330	a
20140330	c
20140330	c
20140330	b
20140330	c
20140330	c
20140330	d
20140330	c
20140330	c
20140330	a
20140330	b
20140330	b
20140330	a
20140330	d
20140330	b
20140330	d
20140330	c
20140330	d
20140330	e
20140331	a
20140331	a
20140331	f
20140331	b
20140331	c
20140331	c
20140331	a
20140331	f
20140331	d
20140331	c
20140331	c
20140331	c
20140331	a
20140331	c
20140331	c
20140331	e
20140331	b
20140331	f
20140331	c
20140331	c
20140331	b
20140331	a
20140331	d
20140331	a
20140331	a
20140331	c
20140331	e
20140331	d
20140331	c
20140331	d
20140331	f
20140331	e
20140331	c
20140331	c
20140331	c
20140331	c
20140331	c
20140331	d
20140331	a
20140331	c
20140331	c
20140331	c
20140331	c
20140331	c
20140331	d
20140331	c
20140331	a
20140331	d
20140401	c
20140401	f
20140401	c
20140401	a
20140401	c
20140401	d
20140401	c
20140401	d
20140401	c
20140401	c
20140401	c
20140401	c
20140401	c
20140401	b
20140401	c
20140401	a
20140401	c
20140401	c
20140401	c
20140401	c
20140401	d
20140401	b
20140401	f
20140401	b
20140401	a
20140401	b
20140401	c
20140401	b
20140401	c
20140401	a
20140401	f
20140401	c
20140401	c
20140401	c
20140401	b
20140401	c
20140401	b
20140401	c
20140401	a
20140401	a
20140401	c
20140401	d
20140401	d
20140401	a
20140401	a
20140401	c
20140401	a
20140401	c
20140401	a
20140402	d
20140402	a
20140402	c
20140402	a
20140402	c
20140402	c
20140402	c
20140402	c
20140402	a
20140402	a
20140402	d
20140402	c
20140402	a
20140402	a
20140402	a
20140402	c
20140402	c
20140402	b
20140402	c
20140402	a
20140402	b
20140402	a
20140402	c
20140402	c
20140402	c
20140402	d
20140402	c
20140402	d
20140402	c
20140402	f
20140402	d
20140402	c
20140402	d
20140402	c
20140402	d
20140402	d
20140402	c
20140402	c
20140402	f
20140402	d
20140402	d
20140402	d
20140402	a
20140402	c
20140402	a
20140402	a
20140403	f
20140403	a
20140403	d
20140403	f
20140403	a
20140403	a
20140403	c
20140403	c
20140403	c
20140403	a
20140403	d
20140403	d
20140403	d
20140403	c
20140403	c
20140403	c
20140403	a
20140403	c
20140403	c
20140403	c
20140403	c
20140403	d
20140403	a
20140403	d
20140403	a
20140403	b
20140403	c
20140403	c
20140403	a
20140403	c
20140403	d
20140403	c
20140403	b
20140403	f
20140403	c
20140403	c
20140403	c
20140403	c
20140403	f
20140403	d
20140403	c
20140403	c
20140403	d
20140403	b
20140403	c
20140404	f
20140404	c
20140404	b
20140404	c
20140404	f
20140404	d
20140404	c
20140404	c
20140404	b
20140404	d
20140404	a
20140404	a
20140404	a
20140404	c
20140404	d
20140404	d
20140404	d
20140404	d
20140404	f
20140404	a
20140404	c
20140404	d
20140404	b
20140404	b
20140404	b
20140404	a
20140404	d
20140404	f
20140404	f
20140404	d
20140404	c
20140404	c
20140404	d
20140404	c
20140404	a
20140404	f
20140404	b
20140404	a
20140405	d
20140405	c
20140405	f
20140405	d
20140405	a
20140405	a
20140405	a
20140405	c
20140405	f
20140405	c
20140405	c
20140405	d
20140405	c
20140405	a
20140405	d
20140405	c
20140405	c
20140405	c
20140405	d
20140405	d
20140405	b
20140405	a
20140405	b
20140405	f
20140405	c
20140405	a
20140405	c
20140405	d
20140405	b
20140405	b
20140405	d
20140405	c
20140406	c
20140406	c
20140406	c
20140406	c
20140406	d
20140406	a
20140406	f
20140406	a
20140406	a
20140406	f
20140406	b
20140406	b
20140406	d
20140406	a
20140406	f
20140406	d
20140406	c
20140406	c
20140406	d
20140406	a
20140406	c
20140406	a
20140406	d
20140406	b
20140406	d
20140406	b
20140406	c
20140406	c
20140406	c
20140406	a
20140406	d
20140406	c
20140406	a
20140406	a
20140406	a
20140407	d
20140407	c
20140407	f
20140407	c
20140407	d
20140407	c
20140407	c
20140407	d
20140407	f
20140407	c
20140407	d
20140407	a
20140407	e
20140407	c
20140407	a
20140407	c
20140407	d
20140407	c
20140407	d
20140407	b
20140407	d
20140407	d
20140407	c
20140407	c
20140407	d
20140407	d
20140407	a
20140407	c
20140407	a
20140407	c
20140407	d
20140407	d
20140407	b
20140407	c
20140407	b
20140407	c
20140407	e
20140407	d
20140408	c
20140408	b
20140408	e
20140408	c
20140408	f
20140408	a
20140408	d
20140408	d
20140408	a
20140408	b
20140408	c
20140408	b
20140408	f
20140408	a
20140408	c
20140408	b
20140408	f
20140408	a
20140408	c
20140408	d
20140408	a
20140408	d
20140408	c
20140408	a
20140408	e
20140408	d
20140408	c
20140408	b
20140408	c
20140408	f
20140408	a
20140408	b
20140408	b
20140408	c
20140408	f
20140408	d
20140408	c
20140408	c
20140408	a
20140408	d
20140408	a
20140408	f
20140408	a
20140408	d
20140408	d
20140408	c
20140408	f
20140408	c
20140408	a
20140409	c
20140409	d
20140409	c
20140409	c
20140409	d
20140409	a
20140409	b
20140409	d
20140409	a
20140409	a
20140409	c
20140409	d
20140409	c
20140409	c
20140409	c
20140409	c
20140409	c
20140409	c
20140409	a
20140409	b
20140409	f
20140409	c
20140409	c
20140409	a
20140409	d
20140409	a
20140409	a
20140409	a
20140409	c
20140409	c
20140409	c
20140409	a
20140409	c
20140409	c
20140409	c
20140409	a
20140409	d
20140409	d
20140409	a
20140409	b
20140409	c
20140409	c
20140409	b
20140409	a
20140409	c
20140409	c
20140409	d
20140410	b
20140410	c
20140410	b
20140410	c
20140410	c
20140410	c
20140410	d
20140410	c
20140410	b
20140410	c
20140410	d
20140410	c
